"No.","Time","Source","SrcPort","Destination","DestPort","Protocol","Length","Info","test"
"19199","2021-07-20 21:19:54.435902771","10.10.5.12","49839","10.10.5.11","139","TCP","60","49839  >  139 [ACK] Seq=860 Ack=817 Win=64768 Len=0","10.10.5.11"
"19200","2021-07-20 21:19:54.435903063","10.10.5.12","49840","10.10.5.11","139","TCP","60","49840  >  139 [ACK] Seq=906 Ack=1097 Win=64512 Len=0","10.10.5.11"
"19201","2021-07-20 21:19:55.652795972","10.10.5.13","49234","10.10.5.10","1293","TCP","5100","49234  >  1293 [PSH, ACK] Seq=1018152 Ack=3428 Win=63745 Len=5046","10.10.5.10"
"19202","2021-07-20 21:19:55.652862599","10.10.5.10","1293","10.10.5.13","49234","TCP","54","1293  >  49234 [ACK] Seq=3428 Ack=1023198 Win=65535 Len=0","10.10.5.13"
"19203","2021-07-20 21:19:55.653062469","10.10.5.10","1293","10.10.5.13","49234","TCP","69","1293  >  49234 [PSH, ACK] Seq=3428 Ack=1023198 Win=65535 Len=15","10.10.5.13"
"19204","2021-07-20 21:19:55.847235313","10.10.5.13","49234","10.10.5.10","1293","TCP","60","49234  >  1293 [ACK] Seq=1023198 Ack=3443 Win=63730 Len=0","10.10.5.10"
"19205","2021-07-20 21:19:57.926562467","10.10.5.13","49831","10.10.5.11","2869","TCP","60","49831  >  2869 [RST, ACK] Seq=191 Ack=5616 Win=0 Len=0","10.10.5.11"
"19206","2021-07-20 21:19:57.926562770","10.10.5.13","49833","10.10.5.12","2869","TCP","60","49833  >  2869 [RST, ACK] Seq=191 Ack=5616 Win=0 Len=0","10.10.5.12"
"19207","2021-07-20 21:19:58.837328059","10.10.5.14","1900","239.255.255.250","1900","SSDP","526","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19208","2021-07-20 21:19:58.837576761","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","557","NOTIFY * HTTP/1.1 ","ff02::c"
"19209","2021-07-20 21:19:58.844026177","PcsCompu_03:cb:a5","","Broadcast","","ARP","60","Who has 10.10.5.14? Tell 10.10.5.12","Broadcast"
"19210","2021-07-20 21:19:58.844129963","PcsCompu_90:18:5a","","PcsCompu_03:cb:a5","","ARP","60","10.10.5.14 is at 08:00:27:90:18:5a","PcsCompu_03:cb:a5"
"19211","2021-07-20 21:19:58.844279512","10.10.5.12","49841","10.10.5.14","2869","TCP","66","49841  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.14"
"19212","2021-07-20 21:19:58.844502514","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.12? Tell 10.10.5.14","Broadcast"
"19213","2021-07-20 21:19:58.844684527","PcsCompu_03:cb:a5","","PcsCompu_90:18:5a","","ARP","60","10.10.5.12 is at 08:00:27:03:cb:a5","PcsCompu_90:18:5a"
"19214","2021-07-20 21:19:58.844753565","10.10.5.14","2869","10.10.5.12","49841","TCP","66","2869  >  49841 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.12"
"19215","2021-07-20 21:19:58.844910179","10.10.5.12","49841","10.10.5.14","2869","TCP","60","49841  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.14"
"19216","2021-07-20 21:19:58.845034224","10.10.5.12","49841","10.10.5.14","2869","HTTP","361","GET /upnphost/udhisapi.dll?content=uuid:7843667a-cb4c-48b8-aa78-b3075a6e3dd4 HTTP/1.1 ","10.10.5.14"
"19217","2021-07-20 21:19:58.845444775","10.10.5.14","2869","10.10.5.12","49841","TCP","278","2869  >  49841 [PSH, ACK] Seq=1 Ack=308 Win=65536 Len=224 [TCP segment of a reassembled PDU]","10.10.5.12"
"19218","2021-07-20 21:19:58.845444878","10.10.5.14","2869","10.10.5.12","49841","TCP","1514","2869  >  49841 [ACK] Seq=225 Ack=308 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.12"
"19219","2021-07-20 21:19:58.845571857","10.10.5.12","49841","10.10.5.14","2869","TCP","60","49841  >  2869 [ACK] Seq=308 Ack=1685 Win=65700 Len=0","10.10.5.14"
"19220","2021-07-20 21:19:58.845775531","10.10.5.14","2869","10.10.5.12","49841","HTTP/XML","4270","HTTP/1.1 200 OK ","10.10.5.12"
"19221","2021-07-20 21:19:58.845864709","10.10.5.12","49841","10.10.5.14","2869","TCP","60","49841  >  2869 [ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.14"
"19222","2021-07-20 21:19:58.846022945","10.10.5.12","49841","10.10.5.14","2869","TCP","60","49841  >  2869 [FIN, ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.14"
"19223","2021-07-20 21:19:58.846167014","10.10.5.14","2869","10.10.5.12","49841","TCP","60","2869  >  49841 [ACK] Seq=5902 Ack=309 Win=65536 Len=0","10.10.5.12"
"19224","2021-07-20 21:19:58.856245749","10.10.5.12","49842","10.10.5.14","2869","TCP","66","49842  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.14"
"19225","2021-07-20 21:19:58.856428810","10.10.5.14","2869","10.10.5.12","49842","TCP","66","2869  >  49842 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.12"
"19226","2021-07-20 21:19:58.856573624","10.10.5.12","49842","10.10.5.14","2869","TCP","60","49842  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.14"
"19227","2021-07-20 21:19:58.856733477","10.10.5.12","49842","10.10.5.14","2869","HTTP","244","GET /upnphost/udhisapi.dll?content=uuid:15a49c79-50a7-44fc-8540-be9f286639a9 HTTP/1.1 ","10.10.5.14"
"19228","2021-07-20 21:19:58.857135354","10.10.5.14","2869","10.10.5.12","49842","TCP","243","2869  >  49842 [PSH, ACK] Seq=1 Ack=191 Win=65536 Len=189 [TCP segment of a reassembled PDU]","10.10.5.12"
"19229","2021-07-20 21:19:58.857135436","10.10.5.14","2869","10.10.5.12","49842","TCP","1514","2869  >  49842 [ACK] Seq=190 Ack=191 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.12"
"19230","2021-07-20 21:19:58.857272429","10.10.5.12","49842","10.10.5.14","2869","TCP","60","49842  >  2869 [ACK] Seq=191 Ack=1650 Win=65700 Len=0","10.10.5.14"
"19231","2021-07-20 21:19:58.857494872","10.10.5.14","2869","10.10.5.12","49842","HTTP","4020","HTTP/1.1 200 OK  (PNG)","10.10.5.12"
"19232","2021-07-20 21:19:58.857590911","10.10.5.12","49842","10.10.5.14","2869","TCP","60","49842  >  2869 [ACK] Seq=191 Ack=5616 Win=65700 Len=0","10.10.5.14"
"19233","2021-07-20 21:19:58.877925179","PcsCompu_60:73:28","","Broadcast","","ARP","60","Who has 10.10.5.14? Tell 10.10.5.11","Broadcast"
"19234","2021-07-20 21:19:58.878067665","PcsCompu_90:18:5a","","PcsCompu_60:73:28","","ARP","60","10.10.5.14 is at 08:00:27:90:18:5a","PcsCompu_60:73:28"
"19235","2021-07-20 21:19:58.878242015","10.10.5.11","50053","10.10.5.14","2869","TCP","66","50053  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.14"
"19236","2021-07-20 21:19:58.878472792","PcsCompu_90:18:5a","","Broadcast","","ARP","60","Who has 10.10.5.11? Tell 10.10.5.14","Broadcast"
"19237","2021-07-20 21:19:58.878616112","PcsCompu_60:73:28","","PcsCompu_90:18:5a","","ARP","60","10.10.5.11 is at 08:00:27:60:73:28","PcsCompu_90:18:5a"
"19238","2021-07-20 21:19:58.878755784","10.10.5.14","2869","10.10.5.11","50053","TCP","66","2869  >  50053 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.11"
"19239","2021-07-20 21:19:58.878897020","10.10.5.11","50053","10.10.5.14","2869","TCP","60","50053  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.14"
"19240","2021-07-20 21:19:58.879036734","10.10.5.11","50053","10.10.5.14","2869","HTTP","361","GET /upnphost/udhisapi.dll?content=uuid:7843667a-cb4c-48b8-aa78-b3075a6e3dd4 HTTP/1.1 ","10.10.5.14"
"19241","2021-07-20 21:19:58.879335988","10.10.5.14","2869","10.10.5.11","50053","TCP","278","2869  >  50053 [PSH, ACK] Seq=1 Ack=308 Win=65536 Len=224 [TCP segment of a reassembled PDU]","10.10.5.11"
"19242","2021-07-20 21:19:58.879336077","10.10.5.14","2869","10.10.5.11","50053","TCP","1514","2869  >  50053 [ACK] Seq=225 Ack=308 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.11"
"19243","2021-07-20 21:19:58.879456170","10.10.5.11","50053","10.10.5.14","2869","TCP","60","50053  >  2869 [ACK] Seq=308 Ack=1685 Win=65700 Len=0","10.10.5.14"
"19244","2021-07-20 21:19:58.879567354","10.10.5.14","2869","10.10.5.11","50053","HTTP/XML","4270","HTTP/1.1 200 OK ","10.10.5.11"
"19245","2021-07-20 21:19:58.879645827","10.10.5.11","50053","10.10.5.14","2869","TCP","60","50053  >  2869 [ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.14"
"19246","2021-07-20 21:19:58.879849900","10.10.5.11","50053","10.10.5.14","2869","TCP","60","50053  >  2869 [FIN, ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.14"
"19247","2021-07-20 21:19:58.879984768","10.10.5.14","2869","10.10.5.11","50053","TCP","60","2869  >  50053 [ACK] Seq=5902 Ack=309 Win=65536 Len=0","10.10.5.11"
"19248","2021-07-20 21:19:58.889290847","10.10.5.11","50054","10.10.5.14","2869","TCP","66","50054  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.14"
"19249","2021-07-20 21:19:58.889480279","10.10.5.14","2869","10.10.5.11","50054","TCP","66","2869  >  50054 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.11"
"19250","2021-07-20 21:19:58.889602700","10.10.5.11","50054","10.10.5.14","2869","TCP","60","50054  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.14"
"19251","2021-07-20 21:19:58.889753170","10.10.5.11","50054","10.10.5.14","2869","HTTP","244","GET /upnphost/udhisapi.dll?content=uuid:15a49c79-50a7-44fc-8540-be9f286639a9 HTTP/1.1 ","10.10.5.14"
"19252","2021-07-20 21:19:58.890190525","10.10.5.14","2869","10.10.5.11","50054","TCP","243","2869  >  50054 [PSH, ACK] Seq=1 Ack=191 Win=65536 Len=189 [TCP segment of a reassembled PDU]","10.10.5.11"
"19253","2021-07-20 21:19:58.890190730","10.10.5.14","2869","10.10.5.11","50054","TCP","1514","2869  >  50054 [ACK] Seq=190 Ack=191 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.11"
"19254","2021-07-20 21:19:58.890340681","10.10.5.11","50054","10.10.5.14","2869","TCP","60","50054  >  2869 [ACK] Seq=191 Ack=1650 Win=65700 Len=0","10.10.5.14"
"19255","2021-07-20 21:19:58.890456894","10.10.5.14","2869","10.10.5.11","50054","HTTP","4020","HTTP/1.1 200 OK  (PNG)","10.10.5.11"
"19256","2021-07-20 21:19:58.890541538","10.10.5.11","50054","10.10.5.14","2869","TCP","60","50054  >  2869 [ACK] Seq=191 Ack=5616 Win=65700 Len=0","10.10.5.14"
"19257","2021-07-20 21:19:59.526310974","10.10.5.14","1900","239.255.255.250","1900","SSDP","474","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19258","2021-07-20 21:19:59.526519436","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","505","NOTIFY * HTTP/1.1 ","ff02::c"
"19259","2021-07-20 21:20:00.476614263","10.10.5.13","49836","10.10.5.14","2869","TCP","66","49836  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.14"
"19260","2021-07-20 21:20:00.476822036","10.10.5.14","2869","10.10.5.13","49836","TCP","66","2869  >  49836 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.13"
"19261","2021-07-20 21:20:00.476958893","10.10.5.13","49836","10.10.5.14","2869","TCP","60","49836  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.14"
"19262","2021-07-20 21:20:00.477109616","10.10.5.13","49836","10.10.5.14","2869","HTTP","361","GET /upnphost/udhisapi.dll?content=uuid:7843667a-cb4c-48b8-aa78-b3075a6e3dd4 HTTP/1.1 ","10.10.5.14"
"19263","2021-07-20 21:20:00.477608282","10.10.5.14","2869","10.10.5.13","49836","TCP","278","2869  >  49836 [PSH, ACK] Seq=1 Ack=308 Win=65536 Len=224 [TCP segment of a reassembled PDU]","10.10.5.13"
"19264","2021-07-20 21:20:00.477608385","10.10.5.14","2869","10.10.5.13","49836","TCP","1514","2869  >  49836 [ACK] Seq=225 Ack=308 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.13"
"19265","2021-07-20 21:20:00.477754494","10.10.5.13","49836","10.10.5.14","2869","TCP","60","49836  >  2869 [ACK] Seq=308 Ack=1685 Win=65700 Len=0","10.10.5.14"
"19266","2021-07-20 21:20:00.477961827","10.10.5.14","2869","10.10.5.13","49836","HTTP/XML","4270","HTTP/1.1 200 OK ","10.10.5.13"
"19267","2021-07-20 21:20:00.478068479","10.10.5.13","49836","10.10.5.14","2869","TCP","60","49836  >  2869 [ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.14"
"19268","2021-07-20 21:20:00.478264389","10.10.5.13","49836","10.10.5.14","2869","TCP","60","49836  >  2869 [FIN, ACK] Seq=308 Ack=5902 Win=65700 Len=0","10.10.5.14"
"19269","2021-07-20 21:20:00.478426508","10.10.5.14","2869","10.10.5.13","49836","TCP","60","2869  >  49836 [ACK] Seq=5902 Ack=309 Win=65536 Len=0","10.10.5.13"
"19270","2021-07-20 21:20:00.488458277","10.10.5.13","49837","10.10.5.14","2869","TCP","66","49837  >  2869 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1","10.10.5.14"
"19271","2021-07-20 21:20:00.488545925","10.10.5.14","2869","10.10.5.13","49837","TCP","66","2869  >  49837 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","10.10.5.13"
"19272","2021-07-20 21:20:00.488718995","10.10.5.13","49837","10.10.5.14","2869","TCP","60","49837  >  2869 [ACK] Seq=1 Ack=1 Win=65700 Len=0","10.10.5.14"
"19273","2021-07-20 21:20:00.488840405","10.10.5.13","49837","10.10.5.14","2869","HTTP","244","GET /upnphost/udhisapi.dll?content=uuid:15a49c79-50a7-44fc-8540-be9f286639a9 HTTP/1.1 ","10.10.5.14"
"19274","2021-07-20 21:20:00.489213252","10.10.5.14","2869","10.10.5.13","49837","TCP","243","2869  >  49837 [PSH, ACK] Seq=1 Ack=191 Win=65536 Len=189 [TCP segment of a reassembled PDU]","10.10.5.13"
"19275","2021-07-20 21:20:00.489213369","10.10.5.14","2869","10.10.5.13","49837","TCP","1514","2869  >  49837 [ACK] Seq=190 Ack=191 Win=65536 Len=1460 [TCP segment of a reassembled PDU]","10.10.5.13"
"19276","2021-07-20 21:20:00.489333593","10.10.5.13","49837","10.10.5.14","2869","TCP","60","49837  >  2869 [ACK] Seq=191 Ack=1650 Win=65700 Len=0","10.10.5.14"
"19277","2021-07-20 21:20:00.489456923","10.10.5.14","2869","10.10.5.13","49837","HTTP","4020","HTTP/1.1 200 OK  (PNG)","10.10.5.13"
"19278","2021-07-20 21:20:00.489556365","10.10.5.13","49837","10.10.5.14","2869","TCP","60","49837  >  2869 [ACK] Seq=191 Ack=5616 Win=65700 Len=0","10.10.5.14"
"19279","2021-07-20 21:20:00.728273089","10.10.5.14","1900","239.255.255.250","1900","SSDP","538","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19280","2021-07-20 21:20:00.728273496","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","569","NOTIFY * HTTP/1.1 ","ff02::c"
"19281","2021-07-20 21:20:00.729541639","10.10.5.11","49325","10.10.5.10","1291","TCP","5585","49325  >  1291 [PSH, ACK] Seq=1113905 Ack=3428 Win=63745 Len=5531","10.10.5.10"
"19282","2021-07-20 21:20:00.729573614","10.10.5.10","1291","10.10.5.11","49325","TCP","54","1291  >  49325 [ACK] Seq=3428 Ack=1119436 Win=65535 Len=0","10.10.5.11"
"19283","2021-07-20 21:20:00.729834399","10.10.5.10","1291","10.10.5.11","49325","TCP","69","1291  >  49325 [PSH, ACK] Seq=3428 Ack=1119436 Win=65535 Len=15","10.10.5.11"
"19284","2021-07-20 21:20:00.852173282","10.10.5.14","1900","239.255.255.250","1900","SSDP","554","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19285","2021-07-20 21:20:00.852173575","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","585","NOTIFY * HTTP/1.1 ","ff02::c"
"19286","2021-07-20 21:20:00.906324578","10.10.5.14","49236","10.10.5.10","1294","TCP","5180","49236  >  1294 [PSH, ACK] Seq=1010862 Ack=3428 Win=63745 Len=5126","10.10.5.10"
"19287","2021-07-20 21:20:00.906376264","10.10.5.10","1294","10.10.5.14","49236","TCP","54","1294  >  49236 [ACK] Seq=3428 Ack=1015988 Win=65535 Len=0","10.10.5.14"
"19288","2021-07-20 21:20:00.906550662","10.10.5.10","1294","10.10.5.14","49236","TCP","69","1294  >  49236 [PSH, ACK] Seq=3428 Ack=1015988 Win=65535 Len=15","10.10.5.14"
"19289","2021-07-20 21:20:00.926871763","10.10.5.11","49325","10.10.5.10","1291","TCP","60","49325  >  1291 [ACK] Seq=1119436 Ack=3443 Win=63730 Len=0","10.10.5.10"
"19290","2021-07-20 21:20:01.074435636","10.10.5.14","1900","239.255.255.250","1900","SSDP","483","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19291","2021-07-20 21:20:01.074436018","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","514","NOTIFY * HTTP/1.1 ","ff02::c"
"19292","2021-07-20 21:20:01.119851939","10.10.5.14","49236","10.10.5.10","1294","TCP","60","49236  >  1294 [ACK] Seq=1015988 Ack=3443 Win=63730 Len=0","10.10.5.10"
"19293","2021-07-20 21:20:01.323109467","10.10.5.14","1900","239.255.255.250","1900","SSDP","540","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19294","2021-07-20 21:20:01.323109837","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","571","NOTIFY * HTTP/1.1 ","ff02::c"
"19295","2021-07-20 21:20:01.836970580","10.10.5.14","1900","239.255.255.250","1900","SSDP","526","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19296","2021-07-20 21:20:01.836970963","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","557","NOTIFY * HTTP/1.1 ","ff02::c"
"19297","2021-07-20 21:20:02.523819008","10.10.5.14","1900","239.255.255.250","1900","SSDP","474","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19298","2021-07-20 21:20:02.523819323","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","505","NOTIFY * HTTP/1.1 ","ff02::c"
"19299","2021-07-20 21:20:02.754101876","PcsCompu_c8:46:cd","","PcsCompu_60:73:28","","ARP","60","Who has 10.10.5.11? Tell 10.10.5.13","PcsCompu_60:73:28"
"19300","2021-07-20 21:20:02.754102154","PcsCompu_c8:46:cd","","PcsCompu_03:cb:a5","","ARP","60","Who has 10.10.5.12? Tell 10.10.5.13","PcsCompu_03:cb:a5"
"19301","2021-07-20 21:20:02.754231286","PcsCompu_03:cb:a5","","PcsCompu_c8:46:cd","","ARP","60","10.10.5.12 is at 08:00:27:03:cb:a5","PcsCompu_c8:46:cd"
"19302","2021-07-20 21:20:02.754231420","PcsCompu_60:73:28","","PcsCompu_c8:46:cd","","ARP","60","10.10.5.11 is at 08:00:27:60:73:28","PcsCompu_c8:46:cd"
"19303","2021-07-20 21:20:03.730434463","10.10.5.14","1900","239.255.255.250","1900","SSDP","538","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19304","2021-07-20 21:20:03.730434783","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","569","NOTIFY * HTTP/1.1 ","ff02::c"
"19305","2021-07-20 21:20:03.855642276","10.10.5.14","1900","239.255.255.250","1900","SSDP","554","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19306","2021-07-20 21:20:03.855642625","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","585","NOTIFY * HTTP/1.1 ","ff02::c"
"19307","2021-07-20 21:20:04.074324398","10.10.5.14","1900","239.255.255.250","1900","SSDP","483","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19308","2021-07-20 21:20:04.074324731","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","514","NOTIFY * HTTP/1.1 ","ff02::c"
"19309","2021-07-20 21:20:04.324342918","10.10.5.14","1900","239.255.255.250","1900","SSDP","540","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19310","2021-07-20 21:20:04.324343596","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","571","NOTIFY * HTTP/1.1 ","ff02::c"
"19311","2021-07-20 21:20:04.836948471","10.10.5.14","1900","239.255.255.250","1900","SSDP","526","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19312","2021-07-20 21:20:04.836948803","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","557","NOTIFY * HTTP/1.1 ","ff02::c"
"19313","2021-07-20 21:20:05.281839570","10.10.5.12","49834","10.10.5.11","2869","TCP","60","49834  >  2869 [RST, ACK] Seq=191 Ack=5616 Win=0 Len=0","10.10.5.11"
"19314","2021-07-20 21:20:05.526033093","10.10.5.14","1900","239.255.255.250","1900","SSDP","474","NOTIFY * HTTP/1.1 ","239.255.255.250"
"19315","2021-07-20 21:20:05.526033388","fe80::3c1a:e462:6dcc:19c9","1900","ff02::c","1900","SSDP","505","NOTIFY * HTTP/1.1 ","ff02::c"
"19316","2021-07-20 21:20:05.899257973","10.10.5.12","49239","10.10.5.10","1292","TCP","5023","49239  >  1292 [PSH, ACK] Seq=1020377 Ack=3428 Win=63745 Len=4969","10.10.5.10"
"19317","2021-07-20 21:20:05.899307866","10.10.5.10","1292","10.10.5.12","49239","TCP","54","1292  >  49239 [ACK] Seq=3428 Ack=1025346 Win=65535 Len=0","10.10.5.12"
"19318","2021-07-20 21:20:05.899491145","10.10.5.10","1292","10.10.5.12","49239","TCP","69","1292  >  49239 [PSH, ACK] Seq=3428 Ack=1025346 Win=65535 Len=15","10.10.5.12"
"19319","2021-07-20 21:20:06.093091543","10.10.5.12","49239","10.10.5.10","1292","TCP","60","49239  >  1292 [ACK] Seq=1025346 Ack=3443 Win=63730 Len=0","10.10.5.10"
"19320","2021-07-20 21:20:06.612987276","10.10.5.12","49839","10.10.5.11","139","SMB2","126","Tree Disconnect Request","10.10.5.11"
"19321","2021-07-20 21:20:06.613187522","10.10.5.11","139","10.10.5.12","49839","SMB2","126","Tree Disconnect Response","10.10.5.12"
"19322","2021-07-20 21:20:06.613492564","10.10.5.12","49839","10.10.5.11","139","SMB2","126","Session Logoff Request","10.10.5.11"
"19323","2021-07-20 21:20:06.613689824","10.10.5.11","139","10.10.5.12","49839","SMB2","126","Session Logoff Response","10.10.5.12"
"19324","2021-07-20 21:20:06.613970257","10.10.5.12","49840","10.10.5.11","139","SMB","93","Tree Disconnect Request","10.10.5.11"
"19325","2021-07-20 21:20:06.613970405","10.10.5.12","49839","10.10.5.11","139","TCP","60","49839  >  139 [FIN, ACK] Seq=1004 Ack=961 Win=64512 Len=0","10.10.5.11"
"19326","2021-07-20 21:20:06.614079985","10.10.5.11","139","10.10.5.12","49839","TCP","60","139  >  49839 [FIN, ACK] Seq=961 Ack=1005 Win=64768 Len=0","10.10.5.12"
"19327","2021-07-20 21:20:06.614080085","10.10.5.11","139","10.10.5.12","49840","SMB","93","Tree Disconnect Response","10.10.5.12"
"19328","2021-07-20 21:20:06.614402127","10.10.5.12","49839","10.10.5.11","139","TCP","60","49839  >  139 [ACK] Seq=1005 Ack=962 Win=64512 Len=0","10.10.5.11"
"19329","2021-07-20 21:20:06.614547150","10.10.5.12","49840","10.10.5.11","139","SMB","97","Logoff AndX Request","10.10.5.11"
"19330","2021-07-20 21:20:06.614806423","10.10.5.11","139","10.10.5.12","49840","SMB","97","Logoff AndX Response","10.10.5.12"
